"Lig.pop","Ligand","Lig.exp.perc","Receptor","Rec.pop","Rec.exp.perc","score","significance","interaction","study","tissue"
"Mcr","Nrg2",0.4,"Erbb3","Pla",0.0833333333333333,2.57352941176471,0.954971147478952,"Mcr Nrg2 Erbb3 Pla","Exercise2","Aorta"
"Dcii","Clcf1",0.0833333333333333,"Il6st","Pla",0.416666666666667,2.6,0.956579320783275,"Dcii Clcf1 Il6st Pla","Exercise2","Aorta"
"Endoth","Adam28",0.0961098398169336,"Itga4","Pla",0.583333333333333,2.82539682539683,0.960930848547914,"Endoth Adam28 Itga4 Pla","Exercise2","Aorta"
"Smomus","Fgf2",0.381203007518797,"Sdc4","Pla",0.0833333333333333,1.93491124260355,0.928388988742787,"Smomus Fgf2 Sdc4 Pla","Exercise2","Aorta"
"Neu","Fgf2",0.0964467005076142,"Sdc4","Pla",0.0833333333333333,1.63157894736842,0.918077759909185,"Neu Fgf2 Sdc4 Pla","Exercise2","Aorta"
"Smomus","Rspo3",0.0894736842105263,"Sdc4","Pla",0.0833333333333333,1.47899159663866,0.907009743638256,"Smomus Rspo3 Sdc4 Pla","Exercise2","Aorta"
"Fib","Fgf2",0.2060546875,"Sdc4","Pla",0.0833333333333333,1.48815165876777,0.907671932645918,"Fib Fgf2 Sdc4 Pla","Exercise2","Aorta"
"Neur","Fgf2",0.444759206798867,"Sdc4","Pla",0.0833333333333333,1.68789808917197,0.920915712799168,"Neur Fgf2 Sdc4 Pla","Exercise2","Aorta"
"Smomus","Bgn",0.233082706766917,"Tlr4","Pla",0.0833333333333333,2.47096774193548,0.951565604010973,"Smomus Bgn Tlr4 Pla","Exercise2","Aorta"
"Endoth","Bgn",0.0999237223493516,"Tlr4","Pla",0.0833333333333333,2.67175572519084,0.958187494087598,"Endoth Bgn Tlr4 Pla","Exercise2","Aorta"
"Fib","Bgn",0.2109375,"Tlr4","Pla",0.0833333333333333,2.83333333333333,0.961214643836912,"Fib Bgn Tlr4 Pla","Exercise2","Aorta"
"Neu","Bgn",0.0558375634517767,"Tlr4","Pla",0.0833333333333333,2.18181818181818,0.943524737489358,"Neu Bgn Tlr4 Pla","Exercise2","Aorta"
"Pery","Bgn",0.170731707317073,"Tlr4","Pla",0.0833333333333333,2.57142857142857,0.954876549049286,"Pery Bgn Tlr4 Pla","Exercise2","Aorta"
"Endoth","Bmp6",0.382151029748284,"Bmpr1a","Smomus",0.618796992481203,8.13658224256226,0.989802289281998,"Endoth Bmp6 Bmpr1a Smomus","Exercise2","Aorta"
"Fib","Fstl1",0.4892578125,"Bmpr1a","Smomus",0.618796992481203,3.75979511208446,0.950156087408949,"Fib Fstl1 Bmpr1a Smomus","Exercise2","Aorta"
"Fib","Bmp4",0.1435546875,"Bmpr1a","Smomus",0.618796992481203,2.75993751084881,0.903017689906348,"Fib Bmp4 Bmpr1a Smomus","Exercise2","Aorta"
"Pery","Bmp6",0.258536585365854,"Bmpr1a","Smomus",0.618796992481203,3.71810449574727,0.948595213319459,"Pery Bmp6 Bmpr1a Smomus","Exercise2","Aorta"
"Smomus","Fstl1",0.357894736842105,"Bmpr1a","Smomus",0.618796992481203,2.89793438639125,0.912695109261186,"Smomus Fstl1 Bmpr1a Smomus","Exercise2","Aorta"
"Fib","Bmp6",0.150390625,"Bmpr1a","Smomus",0.618796992481203,3.5753735935996,0.944432882414152,"Fib Bmp6 Bmpr1a Smomus","Exercise2","Aorta"
"Pery","Bmp5",0.102439024390244,"Bmpr1a","Smomus",0.618796992481203,3.49592084707516,0.941831425598335,"Pery Bmp5 Bmpr1a Smomus","Exercise2","Aorta"
"Endoth","Fstl1",0.187643020594966,"Bmpr1a","Smomus",0.618796992481203,3.31416886465341,0.935691987513007,"Endoth Fstl1 Bmpr1a Smomus","Exercise2","Aorta"
"Fib","Bmp5",0.068359375,"Bmpr1a","Smomus",0.618796992481203,7.17583752820691,0.986056191467222,"Fib Bmp5 Bmpr1a Smomus","Exercise2","Aorta"
"Neur","Bmp6",0.056657223796034,"Bmpr1a","Smomus",0.618796992481203,3.67071688942892,0.947346514047867,"Neur Bmp6 Bmpr1a Smomus","Exercise2","Aorta"
"Smomus","Bmp6",0.102255639097744,"Bmpr1a","Smomus",0.618796992481203,3.0541955542849,0.922476586888658,"Smomus Bmp6 Bmpr1a Smomus","Exercise2","Aorta"
"Endoth","Bmp4",0.1441647597254,"Bmpr1a","Smomus",0.618796992481203,3.04615325271461,0.921956295525494,"Endoth Bmp4 Bmpr1a Smomus","Exercise2","Aorta"
"Tcell","Fstl1",0.116279069767442,"Bmpr1a","Smomus",0.618796992481203,3.09113001215067,0.925078043704475,"Tcell Fstl1 Bmpr1a Smomus","Exercise2","Aorta"
"Pla","Fstl1",0.0833333333333333,"Bmpr1a","Smomus",0.618796992481203,3.86391251518834,0.952445369406868,"Pla Fstl1 Bmpr1a Smomus","Exercise2","Aorta"
"Neu","Bmp6",0.106598984771574,"Bmpr1a","Smomus",0.618796992481203,2.75993751084881,0.903017689906348,"Neu Bmp6 Bmpr1a Smomus","Exercise2","Aorta"
"Pery","Fstl1",0.390243902439024,"Bmpr1a","Smomus",0.618796992481203,2.80133657351154,0.906451612903226,"Pery Fstl1 Bmpr1a Smomus","Exercise2","Aorta"
"Neu","Fstl1",0.126903553299492,"Bmpr1a","Smomus",0.618796992481203,3.0138517618469,0.919979188345473,"Neu Fstl1 Bmpr1a Smomus","Exercise2","Aorta"
"Endoth","Bmp7",0.0671243325705568,"Bmpr1b","Smomus",0.181954887218045,2.92411720510894,0.914672216441207,"Endoth Bmp7 Bmpr1b Smomus","Exercise2","Aorta"
"Adipo","Btc",0.0580204778156997,"Erbb4","Smomus",0.502255639097744,7.07335329341317,0.985327783558793,"Adipo Btc Erbb4 Smomus","Exercise2","Aorta"
"Adipo","Nrg4",0.754266211604096,"Erbb4","Smomus",0.502255639097744,19.9245739290649,0.998959417273673,"Adipo Nrg4 Erbb4 Smomus","Exercise2","Aorta"
"Fib","Nrg2",0.080078125,"Erbb4","Smomus",0.502255639097744,9.70634949612969,0.993860561914672,"Fib Nrg2 Erbb4 Smomus","Exercise2","Aorta"
"Neu","Dcn",0.274111675126904,"Erbb4","Smomus",0.502255639097744,11.6641716566866,0.996045785639958,"Neu Dcn Erbb4 Smomus","Exercise2","Aorta"
"Endoth","Tgfa",0.167048054919908,"Erbb4","Smomus",0.502255639097744,7.97463292592897,0.989386056191467,"Endoth Tgfa Erbb4 Smomus","Exercise2","Aorta"
"Smomus","Btc",0.0894736842105263,"Erbb4","Smomus",0.502255639097744,7.41017964071856,0.986888657648283,"Smomus Btc Erbb4 Smomus","Exercise2","Aorta"
"Neur","Tgfa",0.0793201133144476,"Erbb4","Smomus",0.502255639097744,7.56656330196749,0.987617065556712,"Neur Tgfa Erbb4 Smomus","Exercise2","Aorta"
"Tcell","Nrg2",0.116279069767442,"Erbb4","Smomus",0.502255639097744,9.16167664670659,0.992507804370447,"Tcell Nrg2 Erbb4 Smomus","Exercise2","Aorta"
"Mcr","Nrg2",0.4,"Erbb4","Smomus",0.502255639097744,14.7361526946108,0.997606659729449,"Mcr Nrg2 Erbb4 Smomus","Exercise2","Aorta"
"Pla","Nrg2",0.583333333333333,"Erbb4","Smomus",0.502255639097744,15.542130025663,0.997814776274714,"Pla Nrg2 Erbb4 Smomus","Exercise2","Aorta"
"Pla","Nrg4",0.166666666666667,"Erbb4","Smomus",0.502255639097744,8.58907185628743,0.99105098855359,"Pla Nrg4 Erbb4 Smomus","Exercise2","Aorta"
"Fib","Dcn",0.857421875,"Erbb4","Smomus",0.502255639097744,29.1324100091389,0.999583766909469,"Fib Dcn Erbb4 Smomus","Exercise2","Aorta"
"Neur","Dcn",0.155807365439093,"Erbb4","Smomus",0.502255639097744,9.89044637996734,0.99417273673257,"Neur Dcn Erbb4 Smomus","Exercise2","Aorta"
"Neu","Tgfa",0.065989847715736,"Erbb4","Smomus",0.502255639097744,7.04744357438968,0.98522372528616,"Neu Tgfa Erbb4 Smomus","Exercise2","Aorta"
"Pery","Dcn",0.195121951219512,"Erbb4","Smomus",0.502255639097744,7.58701347305389,0.987721123829344,"Pery Dcn Erbb4 Smomus","Exercise2","Aorta"
"Endoth","Bmp7",0.0671243325705568,"Bmpr2","Tcell",0.13953488372093,3.18181818181818,0.921199508088166,"Endoth Bmp7 Bmpr2 Tcell","Exercise2","Aorta"
"Adipo","Vegfa",0.802047781569966,"Flt1","Tcell",0.116279069767442,2.84425531914894,0.902942011162615,"Adipo Vegfa Flt1 Tcell","Exercise2","Aorta"
"Neu","Hspg2",0.487309644670051,"Flt1","Tcell",0.116279069767442,2.8,0.901523034717624,"Neu Hspg2 Flt1 Tcell","Exercise2","Aorta"
"Tcell","Tgfb1",0.162790697674419,"Itgav","Tcell",0.27906976744186,2.97619047619048,0.909185507520575,"Tcell Tgfb1 Itgav Tcell","Exercise2","Aorta"
"Mcr","Adam9",0.282352941176471,"Itgav","Tcell",0.27906976744186,2.77777777777778,0.900293255131965,"Mcr Adam9 Itgav Tcell","Exercise2","Aorta"
"Neu","Adam9",0.050761421319797,"Itgav","Tcell",0.27906976744186,3.54166666666667,0.93624065840507,"Neu Adam9 Itgav Tcell","Exercise2","Aorta"
"Pla","Adam9",0.25,"Itgav","Tcell",0.27906976744186,4.86111111111111,0.968593321350866,"Pla Adam9 Itgav Tcell","Exercise2","Aorta"
"Endoth","Adam9",0.138062547673532,"Itgav","Tcell",0.27906976744186,2.78545119705341,0.900577050420963,"Endoth Adam9 Itgav Tcell","Exercise2","Aorta"
"Dcii","Tgfb1",0.291666666666667,"Itgav","Tcell",0.27906976744186,4.46428571428571,0.959322675243591,"Dcii Tgfb1 Itgav Tcell","Exercise2","Aorta"
"Tcell","Adam9",0.0930232558139535,"Itgav","Tcell",0.27906976744186,3.125,0.919212941065178,"Tcell Adam9 Itgav Tcell","Exercise2","Aorta"
"Fib","Adam9",0.2646484375,"Itgav","Tcell",0.27906976744186,2.83671586715867,0.902847412732949,"Fib Adam9 Itgav Tcell","Exercise2","Aorta"
"Dcii","Adam9",0.0833333333333333,"Itgav","Tcell",0.27906976744186,4.16666666666667,0.953930564752625,"Dcii Adam9 Itgav Tcell","Exercise2","Aorta"
"Tcell","Calr",0.0697674418604651,"Itgav","Tcell",0.27906976744186,2.77777777777778,0.900293255131965,"Tcell Calr Itgav Tcell","Exercise2","Aorta"
"Mcr","Tgfb1",0.188235294117647,"Itgav","Tcell",0.27906976744186,2.9296875,0.907198940497588,"Mcr Tgfb1 Itgav Tcell","Exercise2","Aorta"
"Dcii","Calr",0.125,"Itgav","Tcell",0.27906976744186,3.47222222222222,0.933308107085422,"Dcii Calr Itgav Tcell","Exercise2","Aorta"
"Adipo","Angpt1",0.447098976109215,"Tek","Tcell",0.116279069767442,2.81221374045802,0.901901428436288,"Adipo Angpt1 Tek Tcell","Exercise2","Aorta"
"Pery","Angpt1",0.482926829268293,"Tek","Tcell",0.116279069767442,3.00606060606061,0.914483019581875,"Pery Angpt1 Tek Tcell","Exercise2","Aorta"
"Fib","Myoc",0.0518134715025907,"Fzd4","Adipo",0.749086479902558,22.8509175377468,0.978185469149325,"Fib Myoc Fzd4 Adipo","Exercise2","Artery"
"Dci","Il6",0.0714285714285714,"Il6st","Adipo",0.939098660170524,37.8443579766537,0.990781307046367,"Dci Il6 Il6st Adipo","Exercise2","Artery"
"Dci","Pdgfb",0.0714285714285714,"Lrp1","Adipo",0.3836784409257,6.75555555555556,0.904253377144943,"Dci Pdgfb Lrp1 Adipo","Exercise2","Artery"
"Lec","Apoe",0.803149606299213,"Lrp1","Adipo",0.3836784409257,18.7102396514161,0.970700985761227,"Lec Apoe Lrp1 Adipo","Exercise2","Artery"
"Smomus","Apoe",0.494067796610169,"Lrp1","Adipo",0.3836784409257,14.0441395082905,0.955549470609712,"Smomus Apoe Lrp1 Adipo","Exercise2","Artery"
"Endoth","Lpl",0.766178266178266,"Lrp1","Adipo",0.3836784409257,14.8191589198761,0.958652792990142,"Endoth Lpl Lrp1 Adipo","Exercise2","Artery"
"Dci","C1qb",0.428571428571429,"Lrp1","Adipo",0.3836784409257,7.88148148148148,0.918218327856882,"Dci C1qb Lrp1 Adipo","Exercise2","Artery"
"Fib","C3",0.889711324944486,"Lrp1","Adipo",0.3836784409257,35.6127934923276,0.98977729098211,"Fib C3 Lrp1 Adipo","Exercise2","Artery"
"Mcr","Apoe",0.93348365276212,"Lrp1","Adipo",0.3836784409257,276.208803005904,0.99990872581234,"Mcr Apoe Lrp1 Adipo","Exercise2","Artery"
"Dci","Apoe",1,"Lrp1","Adipo",0.3836784409257,8.68571428571429,0.927984665936473,"Dci Apoe Lrp1 Adipo","Exercise2","Artery"
"Endoth","Apoe",0.989010989010989,"Lrp1","Adipo",0.3836784409257,24.1250480109739,0.981197517342096,"Endoth Apoe Lrp1 Adipo","Exercise2","Artery"
"Mcr","Psap",1,"Lrp1","Adipo",0.3836784409257,25.2609795816109,0.982657904344651,"Mcr Psap Lrp1 Adipo","Exercise2","Artery"
"Smomus","Psap",0.983898305084746,"Lrp1","Adipo",0.3836784409257,7.04067374868409,0.907447973713034,"Smomus Psap Lrp1 Adipo","Exercise2","Artery"
"Smomus","Serpine1",0.522881355932203,"Lrp1","Adipo",0.3836784409257,9.33131640554655,0.9324571011318,"Smomus Serpine1 Lrp1 Adipo","Exercise2","Artery"
"Smomus","Serpine2",0.988983050847458,"Lrp1","Adipo",0.3836784409257,17.5053984575835,0.968145308506754,"Smomus Serpine2 Lrp1 Adipo","Exercise2","Artery"
"Adipo","Psap",0.987819732034105,"Lrp1","Adipo",0.3836784409257,8.65060967255788,0.927071924059876,"Adipo Psap Lrp1 Adipo","Exercise2","Artery"
"Fib","Apoe",0.816432272390822,"Lrp1","Adipo",0.3836784409257,30.3739699808603,0.986765242789339,"Fib Apoe Lrp1 Adipo","Exercise2","Artery"
"Adipo","Apoe",0.97442143727162,"Lrp1","Adipo",0.3836784409257,38.6291111111111,0.991146403797006,"Adipo Apoe Lrp1 Adipo","Exercise2","Artery"
"Fib","Calr",0.955958549222798,"Lrp1","Adipo",0.3836784409257,8.21036692906612,0.923055859802848,"Fib Calr Lrp1 Adipo","Exercise2","Artery"
"Tcell","Thbs1",0.0701754385964912,"Lrp1","Adipo",0.3836784409257,20.4777777777778,0.974078130704637,"Tcell Thbs1 Lrp1 Adipo","Exercise2","Artery"
"Neur","Psap",1,"Lrp1","Adipo",0.3836784409257,10.0168582375479,0.938298649142023,"Neur Psap Lrp1 Adipo","Exercise2","Artery"
"Tcell","Lpl",0.219298245614035,"Lrp1","Adipo",0.3836784409257,8.44444444444444,0.924972617743702,"Tcell Lpl Lrp1 Adipo","Exercise2","Artery"
"Neur","Serpine2",0.977011494252874,"Lrp1","Adipo",0.3836784409257,6.47738562091503,0.900328587075575,"Neur Serpine2 Lrp1 Adipo","Exercise2","Artery"
"Mcr","Lpl",0.440811724915445,"Lrp1","Adipo",0.3836784409257,13.4031258880364,0.953997809419496,"Mcr Lpl Lrp1 Adipo","Exercise2","Artery"
"Mcr","Mmp9",0.301014656144307,"Lrp1","Adipo",0.3836784409257,6.71127756970454,0.903797006206645,"Mcr Mmp9 Lrp1 Adipo","Exercise2","Artery"
"Pery","Apoe",0.537735849056604,"Lrp1","Adipo",0.3836784409257,7.31851851851852,0.911372763782402,"Pery Apoe Lrp1 Adipo","Exercise2","Artery"
"Adipo","Serpina1b",0.071863580998782,"Lrp1","Adipo",0.3836784409257,7.15630885122411,0.909090909090909,"Adipo Serpina1b Lrp1 Adipo","Exercise2","Artery"
"Adipo","Thbs1",0.263093788063337,"Lrp1","Adipo",0.3836784409257,10.4460905349794,0.940215407082877,"Adipo Thbs1 Lrp1 Adipo","Exercise2","Artery"
"Smomus","Thbs1",0.124576271186441,"Lrp1","Adipo",0.3836784409257,8.92698412698413,0.930083972252647,"Smomus Thbs1 Lrp1 Adipo","Exercise2","Artery"
"Mcr","C1qb",0.957158962795941,"Lrp1","Adipo",0.3836784409257,74.6095013741657,0.995801387367652,"Mcr C1qb Lrp1 Adipo","Exercise2","Artery"
"Pery","Serpine2",0.933962264150943,"Lrp1","Adipo",0.3836784409257,7.28439955106622,0.911098941219423,"Pery Serpine2 Lrp1 Adipo","Exercise2","Artery"
"Dci","Thbs1",0.142857142857143,"Lrp1","Adipo",0.3836784409257,39.6888888888889,0.991328952172326,"Dci Thbs1 Lrp1 Adipo","Exercise2","Artery"
"Lec","Serpine2",0.834645669291339,"Lrp1","Adipo",0.3836784409257,6.6440251572327,0.902701715954728,"Lec Serpine2 Lrp1 Adipo","Exercise2","Artery"
"Tcell","Psap",0.964912280701754,"Lrp1","Adipo",0.3836784409257,21.7252525252525,0.976177437020811,"Tcell Psap Lrp1 Adipo","Exercise2","Artery"
"Adipo","Plat",0.585870889159562,"Lrp1","Adipo",0.3836784409257,6.63266343266343,0.902610441767068,"Adipo Plat Lrp1 Adipo","Exercise2","Artery"
"Pery","Serping1",0.858490566037736,"Lrp1","Adipo",0.3836784409257,6.88547008547008,0.90534866739686,"Pery Serping1 Lrp1 Adipo","Exercise2","Artery"
"Dci","Mmp9",0.928571428571429,"Lrp1","Adipo",0.3836784409257,9.0940170940171,0.931087988316904,"Dci Mmp9 Lrp1 Adipo","Exercise2","Artery"
"Bcell","C3",0.105263157894737,"Lrp1","Adipo",0.3836784409257,8.44444444444444,0.924972617743702,"Bcell C3 Lrp1 Adipo","Exercise2","Artery"
"Neur","Apoe",1,"Lrp1","Adipo",0.3836784409257,21.994380587484,0.976633807959109,"Neur Apoe Lrp1 Adipo","Exercise2","Artery"
"Mcr","Calr",0.968432919954904,"Lrp1","Adipo",0.3836784409257,8.17508731082654,0.922690763052209,"Mcr Calr Lrp1 Adipo","Exercise2","Artery"
"Fib","Psap",0.990377498149519,"Lrp1","Adipo",0.3836784409257,10.3049991695732,0.940032858707557,"Fib Psap Lrp1 Adipo","Exercise2","Artery"
"Endoth","Psap",0.993894993894994,"Lrp1","Adipo",0.3836784409257,10.996450996451,0.943318729463308,"Endoth Psap Lrp1 Adipo","Exercise2","Artery"
"Lec","Psap",0.984251968503937,"Lrp1","Adipo",0.3836784409257,8.34986666666667,0.924424972617744,"Lec Psap Lrp1 Adipo","Exercise2","Artery"
"Fib","Serping1",0.994448556624722,"Lrp1","Adipo",0.3836784409257,37.0512177976264,0.990598758671048,"Fib Serping1 Lrp1 Adipo","Exercise2","Artery"
"Tcell","Apoe",0.789473684210526,"Lrp1","Adipo",0.3836784409257,33.5150617283951,0.988773274917853,"Tcell Apoe Lrp1 Adipo","Exercise2","Artery"
"Bcell","Apoe",0.842105263157895,"Lrp1","Adipo",0.3836784409257,23.75,0.980193501277839,"Bcell Apoe Lrp1 Adipo","Exercise2","Artery"
"Pery","Angpt4",0.254716981132075,"Tek","Adipo",0.892813641900122,6.74533879035925,0.904070828769624,"Pery Angpt4 Tek Adipo","Exercise2","Artery"
"Dci","Il15",0.285714285714286,"Il2rg","Bcell",0.526315789473684,5.225,0.904162102957284,"Dci Il15 Il2rg Bcell","Exercise2","Artery"
"Dci","Il4",0.0714285714285714,"Il2rg","Bcell",0.526315789473684,5.7,0.91538882803943,"Dci Il4 Il2rg Bcell","Exercise2","Artery"
"Pery","Vtn",0.160377358490566,"Itgb3","Bcell",0.0526315789473684,8.35294117647059,0.948156261409273,"Pery Vtn Itgb3 Bcell","Exercise2","Artery"
"Smomus","Col18a1",0.95,"Gpc1","Dci",0.142857142857143,12.9661016949153,0.965589631252282,"Smomus Col18a1 Gpc1 Dci","Exercise2","Artery"
"Pery","Col18a1",0.811320754716981,"Gpc1","Dci",0.142857142857143,5.8953488372093,0.915206279664111,"Pery Col18a1 Gpc1 Dci","Exercise2","Artery"
"Mcr","Il1b",0.124013528748591,"Il1r2","Dci",0.571428571428571,16.2102272727273,0.974534501642935,"Mcr Il1b Il1r2 Dci","Exercise2","Artery"
"Tcell","Il1b",0.192982456140351,"Il1r2","Dci",0.571428571428571,14.8295454545455,0.972435195326762,"Tcell Il1b Il1r2 Dci","Exercise2","Artery"
"Dci","Il1b",0.928571428571429,"Il1r2","Dci",0.571428571428571,175.240384615385,0.999543629061701,"Dci Il1b Il1r2 Dci","Exercise2","Artery"
"Lec","Angpt2",0.204724409448819,"Itga5","Dci",0.142857142857143,5.69230769230769,0.912559328221979,"Lec Angpt2 Itga5 Dci","Exercise2","Artery"
"Fib","Hp",0.169504071058475,"Itgb2","Dci",0.785714285714286,11.6625645097261,0.95947426067908,"Fib Hp Itgb2 Dci","Exercise2","Artery"
"Tcell","Hp",0.175438596491228,"Itgb2","Dci",0.785714285714286,17.9954545454545,0.977546549835706,"Tcell Hp Itgb2 Dci","Exercise2","Artery"
"Dci","Hp",1,"Itgb2","Dci",0.785714285714286,55.0194805194805,0.994706097115736,"Dci Hp Itgb2 Dci","Exercise2","Artery"
"Fib","Kng2",0.0780903034789045,"Itgb2","Dci",0.785714285714286,5.54760878931495,0.910003650967506,"Fib Kng2 Itgb2 Dci","Exercise2","Artery"
"Tcell","C1qb",0.271929824561404,"Lrp1","Dci",0.5,5.16129032258065,0.903705732018985,"Tcell C1qb Lrp1 Dci","Exercise2","Artery"
"Mcr","Psap",1,"Lrp1","Dci",0.5,21.3673699468513,0.982018985031033,"Mcr Psap Lrp1 Dci","Exercise2","Artery"
"Tcell","Calr",0.87719298245614,"Lrp1","Dci",0.5,5.35714285714286,0.907082876962395,"Tcell Calr Lrp1 Dci","Exercise2","Artery"
"Smomus","Thbs1",0.124576271186441,"Lrp1","Dci",0.5,7.55102040816327,0.936564439576488,"Smomus Thbs1 Lrp1 Dci","Exercise2","Artery"
"Smomus","Calr",0.972033898305085,"Lrp1","Dci",0.5,5.26342010212978,0.905074844833881,"Smomus Calr Lrp1 Dci","Exercise2","Artery"
"Smomus","Serpine2",0.988983050847458,"Lrp1","Dci",0.5,14.8071979434447,0.972252646951442,"Smomus Serpine2 Lrp1 Dci","Exercise2","Artery"
"Pery","Apoe",0.537735849056604,"Lrp1","Dci",0.5,6.19047619047619,0.920865279299014,"Pery Apoe Lrp1 Dci","Exercise2","Artery"
"Dci","Pdgfb",0.0714285714285714,"Lrp1","Dci",0.5,5.71428571428571,0.913289521723257,"Dci Pdgfb Lrp1 Dci","Exercise2","Artery"
"Fib","Serping1",0.994448556624722,"Lrp1","Dci",0.5,31.340315806263,0.988682000730194,"Fib Serping1 Lrp1 Dci","Exercise2","Artery"
"Endoth","Lpl",0.766178266178266,"Lrp1","Dci",0.5,12.5350028457598,0.964220518437386,"Endoth Lpl Lrp1 Dci","Exercise2","Artery"
"Lec","Apoe",0.803149606299213,"Lrp1","Dci",0.5,15.8263305322129,0.973804308141658,"Lec Apoe Lrp1 Dci","Exercise2","Artery"
"Endoth","Apoe",0.989010989010989,"Lrp1","Dci",0.5,20.4065255731922,0.980649872216137,"Endoth Apoe Lrp1 Dci","Exercise2","Artery"
"Smomus","Psap",0.983898305084746,"Lrp1","Dci",0.5,5.95545711824782,0.915845198977729,"Smomus Psap Lrp1 Dci","Exercise2","Artery"
"Smomus","Serpine1",0.522881355932203,"Lrp1","Dci",0.5,7.89303079416532,0.938755020080321,"Smomus Serpine1 Lrp1 Dci","Exercise2","Artery"
"Lec","Psap",0.984251968503937,"Lrp1","Dci",0.5,7.06285714285714,0.931635633442862,"Lec Psap Lrp1 Dci","Exercise2","Artery"
"Endoth","Psap",0.993894993894994,"Lrp1","Dci",0.5,9.3015093015093,0.948064987221614,"Endoth Psap Lrp1 Dci","Exercise2","Artery"
"Lec","Serpine2",0.834645669291339,"Lrp1","Dci",0.5,5.6199460916442,0.910825118656444,"Lec Serpine2 Lrp1 Dci","Exercise2","Artery"
"Pery","C3",0.113207547169811,"Lrp1","Dci",0.5,5.11904761904762,0.902427893391749,"Pery C3 Lrp1 Dci","Exercise2","Artery"
"Adipo","Thbs1",0.263093788063337,"Lrp1","Dci",0.5,8.83597883597884,0.945326761591822,"Adipo Thbs1 Lrp1 Dci","Exercise2","Artery"
"Pery","Serping1",0.858490566037736,"Lrp1","Dci",0.5,5.82417582417582,0.914202263599854,"Pery Serping1 Lrp1 Dci","Exercise2","Artery"
"Mcr","Calr",0.968432919954904,"Lrp1","Dci",0.5,6.91501746216531,0.928806133625411,"Mcr Calr Lrp1 Dci","Exercise2","Artery"
"Tcell","C3",0.447368421052632,"Lrp1","Dci",0.5,5.07002801120448,0.901241328952172,"Tcell C3 Lrp1 Dci","Exercise2","Artery"
"Mcr","Lpl",0.440811724915445,"Lrp1","Dci",0.5,11.3372305443917,0.958287696239503,"Mcr Lpl Lrp1 Dci","Exercise2","Artery"
"Mcr","Mmp9",0.301014656144307,"Lrp1","Dci",0.5,5.67683253076512,0.912468054034319,"Mcr Mmp9 Lrp1 Dci","Exercise2","Artery"
"Tcell","Lpl",0.219298245614035,"Lrp1","Dci",0.5,7.14285714285714,0.932183278568821,"Tcell Lpl Lrp1 Dci","Exercise2","Artery"
"Adipo","Serpina1b",0.071863580998782,"Lrp1","Dci",0.5,6.05326876513317,0.91876597298284,"Adipo Serpina1b Lrp1 Dci","Exercise2","Artery"
"Tcell","Psap",0.964912280701754,"Lrp1","Dci",0.5,18.3766233766234,0.978368017524644,"Tcell Psap Lrp1 Dci","Exercise2","Artery"
"Tcell","Thbs1",0.0701754385964912,"Lrp1","Dci",0.5,17.3214285714286,0.976998904709748,"Tcell Thbs1 Lrp1 Dci","Exercise2","Artery"
"Fib","Apoe",0.816432272390822,"Lrp1","Dci",0.5,25.6922678409532,0.986217597663381,"Fib Apoe Lrp1 Dci","Exercise2","Artery"
"Mcr","Apoe",0.93348365276212,"Lrp1","Dci",0.5,233.635265700483,0.999726177437021,"Mcr Apoe Lrp1 Dci","Exercise2","Artery"
"Mcr","C1qb",0.957158962795941,"Lrp1","Dci",0.5,63.1095406360424,0.995618838992333,"Mcr C1qb Lrp1 Dci","Exercise2","Artery"
"Smomus","Apoe",0.494067796610169,"Lrp1","Dci",0.5,11.8794413134036,0.960660825118656,"Smomus Apoe Lrp1 Dci","Exercise2","Artery"
"Adipo","Apoe",0.97442143727162,"Lrp1","Dci",0.5,32.675,0.989320920043812,"Adipo Apoe Lrp1 Dci","Exercise2","Artery"
"Tcell","Apoe",0.789473684210526,"Lrp1","Dci",0.5,28.3492063492064,0.987495436290617,"Tcell Apoe Lrp1 Dci","Exercise2","Artery"
"Dci","Mmp9",0.928571428571429,"Lrp1","Dci",0.5,7.69230769230769,0.937112084702446,"Dci Mmp9 Lrp1 Dci","Exercise2","Artery"
"Pery","Serpine2",0.933962264150943,"Lrp1","Dci",0.5,6.16161616161616,0.920317634173056,"Pery Serpine2 Lrp1 Dci","Exercise2","Artery"
"Adipo","Plat",0.585870889159562,"Lrp1","Dci",0.5,5.61033561033561,0.910733844468784,"Adipo Plat Lrp1 Dci","Exercise2","Artery"
"Adipo","Psap",0.987819732034105,"Lrp1","Dci",0.5,7.31724502378017,0.934008762322015,"Adipo Psap Lrp1 Dci","Exercise2","Artery"
