from,to,Effect,weight,color,origin,direction,study,tissue,cell
Fbxw7,Ncoa3,-1,0.978701676,red,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Kras,Ep300,1,0.995688188,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Bcl3,Runx1,1,0.998183312,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Kmt2a,Foxp1,1,0.99926337,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Ncoa2,Kmt2a,1,0.996980577,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Cdc27,Rps27a,1,0.99937815,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Cdc27,Uba52,1,0.99937815,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Crebbp,Ncoa2,1,0.998195408,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Ncoa3,Ncoa2,1,0.990837155,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Rps27a,Fbxw7,1,0.872570478,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Uba52,Fbxw7,1,0.910402328,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Calr,Ppp3ca,1,0.999718391,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Dapp1,Rac1,1,0.998677813,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
NICHE,Calr,1,0.9885148,green,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Foxp1,Aff3,-1,0.999911553,red,Ppp3ca,vis_net_A,Parabiosis2,Spleen,Tbdc
Tcf12,Kmt2a,1,0.999894412,green,Prkcd,vis_net_A,Parabiosis2,Spleen,Tbdc
Ep300,Tcf12,1,0.998972287,green,Prkcd,vis_net_A,Parabiosis2,Spleen,Tbdc
Ep300,Ncoa2,1,0.998972287,green,Prkcd,vis_net_A,Parabiosis2,Spleen,Tbdc
Prkcd,Ep300,-1,0.994534013,red,Prkcd,vis_net_A,Parabiosis2,Spleen,Tbdc
Kmt2a,Foxp1,1,0.99926337,green,Prkcd,vis_net_A,Parabiosis2,Spleen,Tbdc
Ncoa2,Kmt2a,1,0.996980577,green,Prkcd,vis_net_A,Parabiosis2,Spleen,Tbdc
NICHE,Prkcd,1,0.9885148,green,Prkcd,vis_net_A,Parabiosis2,Spleen,Tbdc
Foxp1,Aff3,-1,0.999911553,red,Prkcd,vis_net_A,Parabiosis2,Spleen,Tbdc
Tcf12,Kmt2a,1,0.999894412,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Ep300,Tcf12,1,0.998972287,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Ep300,Ncoa2,1,0.998972287,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Prkce,Ppp1ca,1,0.995455986,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Prkce,Braf,1,0.995455986,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Prkce,Kras,1,0.995455986,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Prkce,Rps6kb2,-1,0.995455986,red,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Prkcd,Map2k2,1,0.994534013,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Ppp1ca,Ccnd3,1,0.999284219,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Braf,Tgfb1,1,0.996841792,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Tgfb1,Ncoa2,-1,0.998960633,red,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Kras,Ep300,1,0.995688188,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Kmt2a,Foxp1,1,0.99926337,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Ncoa2,Kmt2a,1,0.996980577,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Ccnd3,Ncoa2,-1,0.999067259,red,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Map2k2,Prkce,1,0.99753989,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Il2rg,Map2k2,1,0.997161052,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Rps6kb2,Ncoa3,1,0.998517336,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Ncoa3,Ncoa2,1,0.990837155,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
NICHE,Prkcd,1,0.9885148,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
NICHE,Il2rg,1,0.9885148,green,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Foxp1,Aff3,-1,0.999911553,red,Map2k2,vis_net_A,Parabiosis2,Spleen,Tbdc
Creb1,Ncoa2,1,0.996092155,green,Akt3,vis_net_I,Parabiosis2,Spleen,Tbdc
Ppp2ca,Akt3,-1,0.997963723,red,Akt3,vis_net_I,Parabiosis2,Spleen,Tbdc
Hsp90aa1,Akt3,1,0.999283472,green,Akt3,vis_net_I,Parabiosis2,Spleen,Tbdc
Akt3,Creb1,1,0.991115162,green,Akt3,vis_net_I,Parabiosis2,Spleen,Tbdc
Kmt2a,Foxp1,1,0.99926337,green,Akt3,vis_net_I,Parabiosis2,Spleen,Tbdc
Ncoa2,Kmt2a,1,0.996980577,green,Akt3,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Ppp2ca,1,0.9885148,green,Akt3,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Hsp90aa1,1,0.9885148,green,Akt3,vis_net_I,Parabiosis2,Spleen,Tbdc
Foxp1,Aff3,-1,0.999911553,red,Akt3,vis_net_I,Parabiosis2,Spleen,Tbdc
Creb1,Ncoa2,1,0.996092155,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Tcf3,Cdk6,-1,0.998837189,red,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Tcf3,Pik3cd,1,0.998837189,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Tcf3,Plcg2,1,0.998837189,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Tcf12,Kmt2a,1,0.999894412,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Prkcb,Creb1,1,0.995574717,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Ep300,Tcf12,1,0.998972287,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Ep300,Ncoa2,1,0.998972287,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Prkcd,Ep300,-1,0.994534013,red,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Akt3,Creb1,1,0.991115162,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Hdac1,Kat2b,-1,0.999180801,red,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Hdac1,Ncoa3,1,0.999180801,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Kras,Ep300,1,0.995688188,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Kat2b,Ncoa2,1,0.999817301,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Kmt2a,Foxp1,1,0.99926337,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Ncoa2,Kmt2a,1,0.996980577,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Notch2,Tcf3,-1,0.997195812,red,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Cdk6,Hdac1,1,0.999433532,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Ncoa3,Ncoa2,1,0.990837155,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3cd,Prkcb,1,0.997565252,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3cd,Akt3,1,0.997565252,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Plcg2,Prkcb,1,0.993132215,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Plcg2,Prkcd,1,0.993132215,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Plcg2,Akt3,1,0.993132215,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Plcg2,Kras,-1,0.993132215,red,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Notch2,1,0.9885148,green,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Foxp1,Aff3,-1,0.999911553,red,Notch2,vis_net_I,Parabiosis2,Spleen,Tbdc
Creb1,Ncoa2,1,0.996092155,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Stat3,Ccnd3,1,0.999443297,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Nfkb1,Bcl3,1,0.975086345,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Nfkb1,Crebbp,1,0.975086345,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Nfkb1,Ncoa3,1,0.975086345,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Stat5b,Ccnd3,1,0.999223525,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Tcf12,Kmt2a,1,0.999894412,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Stat1,Ccnd3,1,0.997119835,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Stat1,Crebbp,-1,0.997119835,red,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Runx1,Kmt2a,-1,0.999744427,red,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Ptprc,Lyn,1,0.998603303,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Prkcb,Creb1,1,0.995574717,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Lyn,Stat3,1,0.997439195,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Lyn,Nfkb1,1,0.997439195,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Lyn,Stat5b,1,0.997439195,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Lyn,Stat1,1,0.997439195,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Lyn,Prkcb,1,0.997439195,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Lyn,Prkcd,1,0.997439195,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Lyn,Kras,1,0.997439195,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Ep300,Tcf12,1,0.998972287,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Ep300,Ncoa2,1,0.998972287,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Prkcd,Lyn,1,0.994534013,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Prkcd,Ep300,-1,0.994534013,red,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Ptk2b,Lyn,1,0.997529541,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Ptpn6,Lyn,-1,0.996659874,red,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Kras,Ep300,1,0.995688188,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Bcl3,Runx1,1,0.998183312,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Kmt2a,Foxp1,1,0.99926337,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Ncoa2,Kmt2a,1,0.996980577,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Ccnd3,Ncoa2,-1,0.999067259,red,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Crebbp,Ncoa2,1,0.998195408,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Ncoa3,Ncoa2,1,0.990837155,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Ptprc,1,0.9885148,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Prkcd,1,0.9885148,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Ptk2b,1,0.9885148,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Ptpn6,1,0.9885148,green,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Foxp1,Aff3,-1,0.999911553,red,Lyn,vis_net_I,Parabiosis2,Spleen,Tbdc
Creb1,Ncoa2,1,0.996092155,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Hif1a,Tgfb1,1,0.997323447,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Nfkb1,Bcl3,1,0.975086345,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Nfkb1,Crebbp,1,0.975086345,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Nfkb1,Ncoa3,1,0.975086345,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Tcf12,Kmt2a,1,0.999894412,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Runx1,Kmt2a,-1,0.999744427,red,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Prkcb,Creb1,1,0.995574717,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Ep300,Tcf12,1,0.998972287,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Ep300,Ncoa2,1,0.998972287,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Prkcd,Ep300,-1,0.994534013,red,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Akt3,Creb1,1,0.991115162,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Gsk3b,Ccnd3,-1,0.9978614,red,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Tgfb1,Ncoa2,-1,0.998960633,red,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Kras,Ep300,1,0.995688188,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Bcl3,Runx1,1,0.998183312,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Kmt2a,Foxp1,1,0.99926337,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Ncoa2,Kmt2a,1,0.996980577,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Ccnd3,Ncoa2,-1,0.999067259,red,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3r1,Hif1a,1,0.996990698,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3r1,Nfkb1,1,0.996990698,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3r1,Prkcd,1,0.996990698,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3r1,Akt3,1,0.996990698,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3r1,Gsk3b,-1,0.996990698,red,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Crebbp,Ncoa2,1,0.998195408,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Ncoa3,Ncoa2,1,0.990837155,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Cd19,Pik3r1,1,0.996924496,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Cd19,Pik3cd,1,0.996924496,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Cd19,Pik3r2,1,0.996924496,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3cd,Prkcb,1,0.997565252,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3cd,Akt3,1,0.997565252,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3r2,Hif1a,1,0.995243779,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3r2,Prkcd,1,0.995243779,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3r2,Akt3,1,0.995243779,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3r2,Gsk3b,-1,0.995243779,red,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Pik3r2,Kras,1,0.995243779,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Cd19,1,0.9885148,green,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Foxp1,Aff3,-1,0.999911553,red,Cd19,vis_net_I,Parabiosis2,Spleen,Tbdc
Nfkb1,Bcl3,1,0.975086345,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Nfkb1,Crebbp,1,0.975086345,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Nfkb1,Ncoa3,1,0.975086345,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Tcf12,Kmt2a,1,0.999894412,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Runx1,Kmt2a,-1,0.999744427,red,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Ptpra,Kras,1,0.999064716,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Ep300,Tcf12,1,0.998972287,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Ep300,Ncoa2,1,0.998972287,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Prkce,Kras,1,0.995455986,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Hsp90aa1,Kras,1,0.999283472,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Prkcd,Ep300,-1,0.994534013,red,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Ptk2b,Kras,1,0.997529541,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Map2k4,Prkcd,1,0.993396828,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Map2k4,Map3k3,1,0.993396828,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Kras,Map3k3,1,0.995688188,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Bcl3,Runx1,1,0.998183312,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Kmt2a,Foxp1,1,0.99926337,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Ncoa2,Kmt2a,1,0.996980577,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Map3k3,Map2k4,1,0.996135993,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Map3k3,Erc1,1,0.996135993,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Traf3,Map4k4,1,0.993983595,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Il2rg,Kras,1,0.997161052,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Cd40,Map2k4,1,0.998495778,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Cd40,Map4k4,1,0.998495778,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Gnai2,Kras,1,0.999544132,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Map4k4,Map3k3,1,0.997222326,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Crebbp,Ncoa2,1,0.998195408,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Ncoa3,Ncoa2,1,0.990837155,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Erc1,Nfkb1,1,0.998140606,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Ptpra,1,0.9885148,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Prkce,1,0.9885148,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Hsp90aa1,1,0.9885148,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Ptk2b,1,0.9885148,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Traf3,1,0.9885148,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Il2rg,1,0.9885148,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Cd40,1,0.9885148,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Gnai2,1,0.9885148,green,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Foxp1,Aff3,-1,0.999911553,red,Map3k3,vis_net_I,Parabiosis2,Spleen,Tbdc
Stat5b,Ccnd3,1,0.999223525,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Tcf12,Kmt2a,1,0.999894412,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Ep300,Tcf12,1,0.998972287,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Ep300,Ncoa2,1,0.998972287,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Ptk2b,Stat5b,1,0.997529541,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Ptk2b,Gsk3b,1,0.997529541,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Ptk2b,Kras,1,0.997529541,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Gsk3b,Ccnd3,-1,0.9978614,red,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Kras,Ep300,1,0.995688188,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Kmt2a,Foxp1,1,0.99926337,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Ncoa2,Kmt2a,1,0.996980577,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Ccnd3,Ncoa2,-1,0.999067259,red,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
NICHE,Ptk2b,1,0.9885148,green,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
Foxp1,Aff3,-1,0.999911553,red,Ptk2b,vis_net_I,Parabiosis2,Spleen,Tbdc
